Column1;longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
13254;-118.95;34.19;24;2719;434;1318;424;4.675;228800;<1H OCEAN
13255;-117.71;34.04;20;1950;310;1054;312;4.625;222100;INLAND
13256;-121.04;37.66;11;1658;301;913;298;4.1705;162800;INLAND
13257;-118.22;33.81;41;726;166;602;183;3.7885;156900;NEAR OCEAN
13258;-117.71;34.06;16;1458;295;912;331;3.625;160400;INLAND
13259;-116.5;33.82;16;343;85;29;14;2.1042;87500;INLAND
13260;-122.13;37.71;44;1613;339;776;346;3.1103;188900;NEAR BAY
13261;-118.48;34.2;23;2850;864;2249;777;2.6957;191700;<1H OCEAN
13262;-118.08;33.89;33;2131;435;2045;426;4;145700;<1H OCEAN
13263;-122.28;37.89;52;2070;329;722;306;5.4171;292000;NEAR BAY
13264;-119.14;34.15;25;2202;390;1415;412;4.43;207700;NEAR OCEAN
13265;-117.23;32.88;18;5566;1465;6303;1458;1.858;205000;NEAR OCEAN
13266;-121.5;38.56;46;2646;645;1684;616;1.128;123100;INLAND
13267;-117.21;32.85;15;2593;521;901;456;4.2065;277800;NEAR OCEAN
13268;-121.96;37.03;17;1343;203;511;185;4.625;386400;NEAR OCEAN
13269;-117.92;33.63;24;1562;441;696;347;3.5161;236400;<1H OCEAN
13270;-122.03;37.83;24;5948;738;1997;710;9.8708;500001;NEAR BAY
13271;-118.3;34.1;36;2284;899;1964;839;1.9297;203300;<1H OCEAN
13272;-117.72;34.05;8;1841;409;1243;394;4.0614;107000;INLAND
13273;-121.84;37.35;20;3375;867;4610;860;2.6894;182200;<1H OCEAN
13274;-122.15;37.71;36;998;178;531;183;4.0208;191500;NEAR BAY
13275;-118.2;33.98;32;1403;399;1506;375;2;172700;<1H OCEAN
13276;-118.41;34.15;33;4032;868;1695;869;4.3468;425900;<1H OCEAN
13277;-121.05;39.23;20;1634;374;1053;390;1.5313;154900;INLAND
13278;-118.59;34.21;17;2737;868;2924;785;2.5797;183500;<1H OCEAN
13279;-118.16;33.78;39;4075;1085;2470;1025;2.3317;222500;NEAR OCEAN
13280;-118.36;33.85;34;1086;197;509;158;6.1133;349300;<1H OCEAN
13281;-117.04;32.73;25;1375;267;1032;278;3.5492;125400;NEAR OCEAN
13282;-121.47;38.55;24;979;287;546;291;1.186;67000;INLAND
13283;-116.51;33.94;12;3369;780;1315;584;1.7388;66000;INLAND
13284;-121.32;38.02;23;3251;689;1890;668;3.0729;104800;INLAND
13285;-115.62;33.04;17;1009;231;745;217;2.0463;61200;INLAND
13286;-122.21;37.8;52;3519;711;1883;706;3.4861;187100;NEAR BAY
13287;-121.89;37.33;6;1495;552;1087;557;2.8798;225000;<1H OCEAN
13288;-119.2;36.3;19;1427;311;1026;293;2.625;57000;INLAND
13289;-120.99;39.04;17;2289;450;1182;397;2.3696;166800;INLAND
13290;-116.75;32.85;17;4863;845;2266;769;4.2321;217400;<1H OCEAN
13291;-117.92;33.65;15;1309;477;1330;424;3.4417;182500;<1H OCEAN
13292;-118.08;33.77;26;2461;562;971;544;2.1944;87500;<1H OCEAN
13293;-117.3;33.05;34;1797;458;775;391;3.2308;331300;NEAR OCEAN
13294;-121.23;38.69;19;5268;849;2357;849;3.9226;148700;INLAND
13295;-117.94;33.77;33;2964;747;2235;718;3.2591;175900;<1H OCEAN
13296;-117.24;33.18;19;3337;565;1646;554;5.0195;200200;<1H OCEAN
13297;-117.18;32.8;10;3821;631;1605;609;5.5454;217100;NEAR OCEAN
13298;-117.71;34.15;17;17715;2370;7665;2312;7.9068;349100;INLAND
13299;-118.01;33.83;24;4639;1374;3093;1257;2.5577;202300;<1H OCEAN
13300;-116.51;33.96;16;4913;1395;2518;1132;1.4665;61100;INLAND
13301;-118.3;33.9;19;2421;689;1726;660;3.287;181400;<1H OCEAN
13302;-118.27;34.05;26;1164;674;1685;541;1.5727;225000;<1H OCEAN
13303;-118.31;34.02;23;1703;397;1333;361;1.3187;127100;<1H OCEAN
13304;-122.47;37.75;51;2713;396;1090;401;9.3603;500001;NEAR BAY
13305;-121.86;36.6;21;3634;1011;1985;917;2.9085;156300;<1H OCEAN
13306;-122.48;38.32;42;2106;533;1141;445;3.1129;149300;<1H OCEAN
13307;-118.16;34.03;45;894;231;925;222;2.6042;145000;<1H OCEAN
13308;-122.33;38.33;15;3193;468;1303;426;5.3017;202600;NEAR BAY
13309;-122.09;37.35;30;1502;186;501;180;10.0259;500001;NEAR BAY
13310;-118.32;33.94;36;1153;224;639;226;4;192000;<1H OCEAN
13311;-123.02;38.36;16;1496;298;778;284;3.8589;268800;NEAR OCEAN
13312;-122.06;37.33;23;4507;751;2167;722;7.0102;500001;<1H OCEAN
13313;-117.36;33.2;26;2447;482;1405;486;3.2917;150800;NEAR OCEAN
13314;-122.39;40.64;13;3604;704;1598;670;2.4141;78700;INLAND
13315;-117.56;33.86;25;6964;1066;3240;1036;5.2898;177100;INLAND
13316;-118.34;33.94;37;3107;903;3456;734;2.182;147500;<1H OCEAN
13317;-121.25;38.04;26;3080;473;1257;465;4.9861;201800;INLAND
13318;-117.05;32.81;17;1885;292;771;301;5.6402;228600;<1H OCEAN
13319;-124.05;40.59;32;1878;340;937;353;3.4408;95200;<1H OCEAN
13320;-115.37;32.82;14;1276;270;867;261;1.9375;80900;INLAND
13321;-117.9;34.53;8;3484;647;2169;619;3.9766;135800;INLAND
13322;-119.57;36.27;20;2673;452;1394;449;2.625;97400;INLAND
13323;-119.71;36.81;9;1122;290;662;284;2.0536;55000;INLAND
13324;-121.4;38.49;12;7290;1283;3960;1248;3.5968;106300;INLAND
13325;-122.06;37.34;13;2057;466;790;436;5.0081;288300;<1H OCEAN
13326;-117.95;33.78;9;3553;1035;2017;986;2.9726;133800;<1H OCEAN
13327;-116.94;32.81;8;2517;632;1686;613;2.136;143500;<1H OCEAN
13328;-118.26;34.24;35;2485;418;1226;406;5.7083;329500;<1H OCEAN
13329;-124.3;41.84;17;2677;531;1244;456;3.0313;103600;NEAR OCEAN
13330;-118.58;34.25;23;4883;769;2119;725;5.521;280800;<1H OCEAN
13331;-122.69;38.94;9;1245;234;517;187;3.125;93400;INLAND
13332;-118.02;33.9;34;1636;358;977;357;3.5938;209900;<1H OCEAN
13333;-117.7;33.5;4;7474;1037;2969;1007;8.7591;434700;<1H OCEAN
13334;-121.29;37.96;50;1669;558;1340;484;1.3191;92300;INLAND
13335;-118.14;34.07;52;695;145;523;170;3.665;220400;<1H OCEAN
13336;-122.63;38.26;7;7808;1390;3551;1392;4.6069;202300;<1H OCEAN
13337;-122.47;37.69;34;1954;357;1130;367;4.6447;304500;NEAR OCEAN
13338;-118.21;34.09;39;1561;445;1780;391;2.4632;144200;<1H OCEAN
13339;-118.49;34.23;32;4373;683;2040;693;5.2668;242300;<1H OCEAN
13340;-119.09;35.3;3;2821;519;1353;495;3.6852;109800;INLAND
13341;-117.75;34.06;52;24;6;46;7;1.625;67500;INLAND
13342;-118.3;33.73;47;2852;603;1130;560;4.194;293900;NEAR OCEAN
13343;-122.29;37.89;52;3171;698;1498;696;3.1795;218200;NEAR BAY
13344;-117.2;32.77;30;156;45;77;40;3.2679;137500;NEAR OCEAN
13345;-118.18;34.09;40;2744;708;2747;674;2.6226;148800;<1H OCEAN
13346;-122.43;37.78;10;2380;843;1245;789;1.3062;220000;NEAR BAY
13347;-118.26;33.97;47;1504;374;1168;358;1.4625;94200;<1H OCEAN
13348;-121.65;37.12;14;4721;999;2648;888;3.6895;239300;<1H OCEAN
13349;-122.26;37.84;49;713;202;462;189;1.025;118800;NEAR BAY
13350;-117.65;33.49;16;2223;454;628;382;4.3603;248800;<1H OCEAN
13351;-121.27;38.7;16;3747;586;1817;590;4.6488;145300;INLAND
13352;-117.66;35.61;5;5735;932;2623;862;4.8494;87200;INLAND
13353;-122.11;37.71;36;4569;824;1950;819;4.65;206800;NEAR BAY
13354;-121.43;37.75;34;1280;268;754;294;3.1333;132000;INLAND
13355;-118.42;34.27;33;1209;341;1097;283;1.6295;134300;<1H OCEAN
13356;-117.93;33.76;24;3202;703;3308;714;4.1577;174100;<1H OCEAN
13357;-116.56;34.06;15;6928;1529;2568;1075;2.5405;69600;INLAND
13358;-122.89;38.4;22;2900;538;1445;515;4.511;296800;<1H OCEAN
13359;-118.27;34.16;47;1453;356;787;345;3.0114;255500;<1H OCEAN
13360;-118.27;34.01;42;990;289;1167;281;1.4524;126800;<1H OCEAN
13361;-118.21;34.65;17;4001;814;2313;756;3.0441;140100;INLAND
13362;-117.01;33.97;18;4775;886;1868;836;2.3355;118800;INLAND
13363;-121;37.8;13;4030;744;2248;766;3.6107;141300;INLAND
13364;-119.53;36.55;34;2065;343;1041;313;3.2917;111500;INLAND
13365;-122.1;38.02;28;4308;824;2086;776;3.6523;159700;NEAR BAY
13366;-122.39;37.76;52;624;170;410;148;4.0042;208300;NEAR BAY
13367;-120.2;34.61;15;2958;690;1348;617;3.8582;215200;NEAR OCEAN
13368;-117.68;33.48;15;1786;299;727;293;5.0527;231400;<1H OCEAN
13369;-118.33;33.93;37;4916;1134;3533;1035;3.2862;152300;<1H OCEAN
13370;-122.56;37.9;48;1550;253;641;276;8.634;463500;NEAR BAY
13371;-117.2;34.14;14;2647;524;989;479;3.1513;160000;INLAND
13372;-118.11;33.87;15;3254;598;1772;618;5.0417;240800;<1H OCEAN
13373;-118.28;34.05;41;1788;774;2931;702;1.4413;158900;<1H OCEAN
13374;-118.47;33.99;41;1146;310;833;270;2.5938;285000;<1H OCEAN
13375;-119.69;36.38;25;1688;302;879;277;3.3214;103100;INLAND
13376;-118.41;34.07;52;1202;142;408;138;15.0001;500001;<1H OCEAN
13377;-121.81;37.32;26;2528;511;2677;512;4.1165;164900;<1H OCEAN
13378;-117.67;33.6;25;3164;449;1517;453;6.7921;266000;<1H OCEAN
13379;-118.3;33.88;26;1221;312;807;330;4.0536;253600;<1H OCEAN
13380;-121.34;38.05;16;667;92;267;90;5.6147;244700;INLAND
13381;-118.09;33.93;37;1950;356;1183;338;4.1449;175300;<1H OCEAN
13382;-121.86;37.37;15;8162;2124;8793;2086;3.3306;210300;<1H OCEAN
13383;-118.31;34.02;52;1832;441;1186;420;1.2434;98400;<1H OCEAN
13384;-117.24;33.95;11;6617;1118;3710;1087;4.7877;132600;INLAND
13385;-118.31;34.04;37;2338;686;2376;630;1.767;170300;<1H OCEAN
13386;-118.44;34.21;20;5756;1477;4031;1369;3.2448;221200;<1H OCEAN
13387;-122.23;40.17;21;1401;331;651;299;2.225;64700;INLAND
13388;-122.18;37.86;33;4449;636;1684;617;8.9571;399700;NEAR BAY
13389;-121.96;37.94;26;3084;505;1557;501;5.1582;194700;INLAND
13390;-117.87;33.78;21;2487;573;1515;494;4.3039;168500;<1H OCEAN
13391;-122.19;37.48;45;886;165;492;173;4.2708;267000;NEAR BAY
13392;-118.22;33.9;30;1007;260;1112;238;1.7262;115600;<1H OCEAN
13393;-122.56;37.91;52;1972;327;755;345;7.1924;500001;NEAR BAY
13394;-117.95;34.14;13;3859;710;2283;759;4.5594;184500;INLAND
13395;-117.91;33.83;47;504;113;375;109;3.6607;160600;<1H OCEAN
13396;-121.63;39.16;7;1879;444;1065;410;2.4183;103800;INLAND
13397;-117.77;33.53;46;1033;223;462;224;3.2708;384700;<1H OCEAN
13398;-121.98;37.33;25;3223;612;1529;602;5.121;287600;<1H OCEAN
13399;-118.61;34.2;16;1718;467;896;475;3.6296;160900;<1H OCEAN
13400;-118.49;34.25;30;2871;470;1335;458;5.0232;253900;<1H OCEAN
13401;-118.01;33.92;35;1606;289;829;273;5.273;187600;<1H OCEAN
13402;-116.98;32.8;28;5721;1029;2672;1054;3.963;164400;<1H OCEAN
13403;-123.85;39.39;23;4671;912;2095;857;3.184;140500;<1H OCEAN
13404;-121.92;37.32;31;1902;554;1485;494;2.4207;165600;<1H OCEAN
13405;-118.31;34.01;50;1463;354;912;293;1.7386;109400;<1H OCEAN
13406;-117.17;32.78;17;3845;1051;3102;944;2.3658;164100;NEAR OCEAN
13407;-119.81;36.8;38;2252;325;777;314;6.1575;160100;INLAND
13408;-118.36;33.81;25;9042;2022;4458;1944;4.5592;378800;<1H OCEAN
13409;-117.98;33.99;26;3343;455;1429;457;7.0778;334300;<1H OCEAN
13410;-117.31;34.14;38;2011;448;1190;403;1.8654;89400;INLAND
13411;-122.5;37.77;52;2739;569;1312;531;3.5833;322900;NEAR BAY
13412;-118.34;34.08;52;1721;195;688;196;15.0001;500001;<1H OCEAN
13413;-120.41;34.88;8;3119;620;1159;544;3.5288;165500;<1H OCEAN
13414;-122.65;38.97;32;1856;472;703;292;1.1912;60000;INLAND
13415;-121.53;38.58;35;1316;321;732;336;2.1213;79200;INLAND
13416;-119.31;36.3;20;1256;209;566;195;4.0221;86300;INLAND
13417;-120.98;37.64;39;2617;659;2052;642;1.6952;65000;INLAND
13418;-117.11;32.71;29;1040;291;1054;297;1.1818;83200;NEAR OCEAN
13419;-122.4;38.46;33;2542;466;1099;420;4.635;248500;INLAND
13420;-117.2;34.15;18;1859;251;747;256;7.732;173200;INLAND
13421;-121.73;38.55;34;1717;393;1224;387;2.7917;130800;INLAND
13422;-118.35;34.02;34;3978;1073;2725;1035;1.7622;167900;<1H OCEAN
13423;-119.64;36.36;13;2360;340;1055;312;5.2134;97400;INLAND
13424;-122.18;37.76;43;2018;408;1111;367;1.8913;91200;NEAR BAY
13425;-118.28;33.98;39;1306;345;1332;331;1.9564;92200;<1H OCEAN
13426;-119.8;34.43;27;3143;537;1760;570;4.6957;271500;NEAR OCEAN
13427;-121.98;38.34;13;3616;672;2022;652;4.0536;134800;INLAND
13428;-118.13;34.16;52;1872;357;984;364;4;250400;<1H OCEAN
13429;-118.29;33.92;40;1935;461;1616;433;2.875;120200;<1H OCEAN
13430;-119.83;36.77;23;2168;503;1190;425;2.625;71600;INLAND
13431;-121.82;37.33;23;3279;647;2582;630;4.3782;175800;<1H OCEAN
13432;-121.77;37.33;9;3160;468;1675;470;7.5443;348400;<1H OCEAN
13433;-117.36;33.2;19;1926;557;1190;483;1.3269;166100;NEAR OCEAN
13434;-122.06;37.64;20;1655;450;857;430;3.5541;350000;NEAR BAY
13435;-117.98;33.67;7;5664;1174;2493;1101;5.8252;264700;<1H OCEAN
13436;-121.87;39.82;11;5103;825;2456;810;4.5032;159700;INLAND
13437;-118.35;33.9;22;1127;287;697;241;3.3971;220300;<1H OCEAN
13438;-119.46;35.17;40;4164;812;1998;773;2.8323;50800;INLAND
13439;-117.05;34.89;36;1199;260;665;229;3.7065;62000;INLAND
13440;-121.95;38.65;19;1265;228;755;218;3.3472;69800;INLAND
13441;-121.48;38.53;37;1704;361;902;356;1.9837;62300;INLAND
13442;-122.67;38.33;4;8072;1606;4323;1475;3.9518;220300;<1H OCEAN
13443;-115.56;32.79;18;1178;438;1377;429;1.3373;58300;INLAND
13444;-119.83;36.77;32;2867;615;1705;570;2.4286;68100;INLAND
13445;-119.01;35.39;29;1820;459;1134;419;1.8289;59400;INLAND
13446;-119.69;34.44;41;1989;271;666;269;6.8406;500001;<1H OCEAN
13447;-122.2;39.15;33;1064;174;434;147;3.125;108000;INLAND
13448;-117.69;34.07;34;4055;739;2470;753;3.8586;136000;INLAND
13449;-121.91;37.44;26;1669;276;951;278;4.7794;225800;<1H OCEAN
13450;-118.54;34.17;25;3352;891;1815;860;2.8528;425000;<1H OCEAN
13451;-121.49;38.59;20;463;180;486;190;1.0313;85000;INLAND
13452;-117.11;33.83;14;2715;500;1540;464;3.8036;139600;INLAND
13453;-117.55;33.95;17;3196;444;1581;462;5.9333;229400;INLAND
13454;-118.13;33.81;37;1228;237;572;242;4.325;223900;<1H OCEAN
13455;-122.34;37.94;42;2206;451;989;444;3.125;143900;NEAR BAY
13456;-117.14;32.75;37;1832;525;955;488;2.7852;129200;NEAR OCEAN
13457;-122.47;37.71;42;1961;427;1211;409;3.5156;239400;NEAR OCEAN
13458;-121.35;38.66;8;3322;805;1694;774;2.7011;130700;INLAND
13459;-119.06;34.36;48;1459;324;902;350;2.4185;189900;<1H OCEAN
13460;-117.67;34.06;26;1592;429;1182;365;2.4583;110400;INLAND
13461;-118.16;34.06;25;4284;741;2163;701;6.1509;315100;<1H OCEAN
13462;-120.58;37.36;33;3564;716;2603;696;2.2179;67500;INLAND
13463;-119.32;36.31;21;2309;424;1047;453;2.9886;87500;INLAND
13464;-122.55;38.81;7;3639;637;1027;421;3.8831;132100;INLAND
13465;-119.87;36.83;4;4833;784;2088;789;5.1781;122500;INLAND
13466;-117.15;32.92;16;1972;402;1377;413;4.4615;168300;<1H OCEAN
13467;-118.4;33.89;36;2127;314;807;306;8.1596;500001;<1H OCEAN
13468;-118.33;34.03;33;2314;624;1714;582;1.7377;183900;<1H OCEAN
13469;-118.14;34.16;39;2776;840;2546;773;2.575;153500;<1H OCEAN
13470;-118.21;33.99;39;47;16;51;23;3.2188;112500;<1H OCEAN
13471;-118.06;33.88;17;7187;1073;3844;1068;6.5901;337400;<1H OCEAN
13472;-119.28;34.27;43;403;77;156;85;4.6667;384600;NEAR OCEAN
13473;-120.47;37.32;15;3952;984;2024;1026;2.558;121600;INLAND
13474;-120.59;35.11;25;3642;726;1729;673;3.155;205400;<1H OCEAN
13475;-119.69;36.77;22;2456;496;1720;417;2.6875;60600;INLAND
13476;-121.96;37.95;7;3418;740;1583;676;3.6133;196100;INLAND
13477;-118.41;34.27;38;858;203;1250;204;2.9219;137900;<1H OCEAN
13478;-122.27;37.82;52;1630;456;1162;400;1.2475;104200;NEAR BAY
13479;-122;36.97;39;2702;646;1136;491;2.8941;256700;NEAR OCEAN
13480;-122.13;37.47;30;1480;294;1126;301;4.983;166700;NEAR BAY
13481;-118.33;33.34;52;2359;591;1100;431;2.8333;414700;ISLAND
13482;-120.93;37.67;6;3491;657;2075;644;3.3844;138500;INLAND
13483;-118.06;33.99;45;1471;255;670;250;4.5478;188000;<1H OCEAN
13484;-117.93;33.78;36;2169;359;1018;370;4.3906;231300;<1H OCEAN
13485;-117.21;34.22;31;5454;1053;1408;504;5;161100;INLAND
13486;-117.97;33.87;28;1784;440;1255;433;3.7054;169200;<1H OCEAN
13487;-121.37;38.68;36;1775;296;937;305;3.1786;83400;INLAND
13488;-117.76;34.11;22;4935;954;2874;938;3.9825;180500;INLAND
13489;-122.42;37.79;48;4506;1342;1980;1239;4.0156;500001;NEAR BAY
13490;-118.27;33.81;42;865;208;811;218;3.8621;165300;<1H OCEAN
13491;-119.91;37.23;17;2171;389;1042;375;3.625;94400;INLAND
13492;-118.21;34.04;37;845;249;881;252;2.2454;165000;<1H OCEAN
13493;-117.06;32.66;33;3425;511;1528;479;5.6889;234600;NEAR OCEAN
13494;-120.26;37.13;33;1239;250;648;227;2.0278;58800;INLAND
13495;-118.86;34.19;26;3135;480;1474;458;6.1949;243500;<1H OCEAN
13496;-118.27;34.09;52;1079;222;439;201;4.625;230800;<1H OCEAN
13497;-122;37.98;32;1013;169;436;173;5.1118;226900;INLAND
13498;-118.13;34.13;52;2826;381;924;365;7.9976;500001;<1H OCEAN
13499;-118.1;34.02;37;1022;232;653;238;3.0625;189400;<1H OCEAN
13500;-119.54;38.51;14;1250;272;721;234;2.35;95700;INLAND
13501;-116.95;33.97;14;5320;974;1947;843;3.1393;116300;INLAND
13502;-118;34.13;24;2584;520;1869;503;3.2841;167000;INLAND
13503;-121.85;37.66;14;4236;701;1833;663;5.6399;300600;INLAND
13504;-121.52;39.49;30;1217;238;677;233;2.6563;63600;INLAND
13505;-122.42;37.77;52;2185;656;1266;626;2.7794;350000;NEAR BAY
13506;-117.97;33.65;26;2379;336;988;346;5.3674;339300;<1H OCEAN
13507;-118.09;33.71;19;1397;271;491;197;8.7397;500001;NEAR OCEAN
13508;-121.56;39.52;9;818;197;358;197;1.7708;79500;INLAND
13509;-118.93;36.19;30;2685;546;951;523;2.6184;113900;INLAND
13510;-118.4;33.97;35;913;161;451;172;5.6169;411200;<1H OCEAN
13511;-117.66;33.62;16;5175;799;2717;813;6.1493;257800;<1H OCEAN
13512;-118.31;33.93;42;1173;201;602;186;5.5787;142000;<1H OCEAN
13513;-118.15;34.59;33;2111;429;1067;397;3.7344;111400;INLAND
13514;-117.87;34.12;34;1004;220;772;217;3.8571;174500;<1H OCEAN
13515;-117.91;33.75;8;2346;679;3842;674;3.0635;160000;<1H OCEAN
13516;-119.69;36.75;6;1926;303;965;316;4.7463;93100;INLAND
13517;-121.3;38.64;20;5001;830;2330;830;4.0833;160000;INLAND
13518;-117.69;34.08;14;4136;886;2026;788;3.2344;128200;INLAND
13519;-121.92;37.31;13;6035;1551;2946;1481;4.0524;213900;<1H OCEAN
13520;-117.17;33.83;7;77;12;64;15;4.6;187500;INLAND
13521;-122.29;37.82;49;135;29;86;23;6.1183;75000;NEAR BAY
13522;-117.5;34.04;5;3958;665;2456;666;5.1647;154700;INLAND
13523;-122.4;37.76;52;1529;385;1347;348;2.9312;239100;NEAR BAY
13524;-119.14;34.49;17;321;44;92;39;7.75;375000;<1H OCEAN
13525;-117.28;32.75;34;981;313;508;304;2.2328;266700;NEAR OCEAN
13526;-117.6;34.11;18;6025;1062;3360;1028;4.8889;155700;INLAND
13527;-118.03;34.13;33;2352;373;995;359;4.9583;445700;INLAND
13528;-118.3;34.08;34;1562;651;1774;559;1.5685;225000;<1H OCEAN
13529;-121.9;37.25;20;5483;1079;2892;1057;4.6845;250000;<1H OCEAN
13530;-117.96;33.86;35;2181;371;1249;358;4.2937;183200;<1H OCEAN
13531;-122.48;37.75;49;2203;407;1052;405;4.4375;329200;NEAR BAY
13532;-116.16;33.68;12;1230;277;1334;260;2.2679;61400;INLAND
13533;-115.53;32.99;25;2578;634;2082;565;1.7159;62200;INLAND
13534;-119.18;34.18;31;2636;638;2695;614;3.2196;175800;NEAR OCEAN
13535;-117.61;34.34;18;5210;912;1301;464;4.8623;176900;INLAND
13536;-117.11;33.74;18;4799;1035;1966;944;2.1182;71300;INLAND
13537;-116.92;32.79;24;4055;742;2123;744;4.5224;142000;<1H OCEAN
13538;-118.23;33.94;39;1141;258;1313;234;2.0187;90100;<1H OCEAN
13539;-118.32;34.04;47;1989;532;1430;519;1.8333;151100;<1H OCEAN
13540;-118.27;33.99;35;932;294;1153;282;1.4886;100000;<1H OCEAN
13541;-120.84;37.92;27;471;84;195;72;3.3333;208300;INLAND
13542;-121.83;37.02;22;1903;350;760;322;2.9559;288400;<1H OCEAN
13543;-118.94;35.37;23;1106;252;790;230;1.8523;59700;INLAND
13544;-118.2;34.07;34;1765;551;2203;500;2.2708;159600;<1H OCEAN
13545;-121.32;38;22;2105;521;781;483;2.213;87500;INLAND
13546;-119.18;34.2;21;494;127;489;106;2.6964;170800;NEAR OCEAN
13547;-121.62;39.75;20;1173;261;523;258;1.0625;92800;INLAND
13548;-121.99;37.58;31;2878;478;1276;485;6.2073;282500;<1H OCEAN
13549;-117.83;33.65;8;2149;426;950;399;4.1103;250400;<1H OCEAN
13550;-122.14;37.72;39;786;132;288;132;3.5156;218900;NEAR BAY
13551;-119.67;37.27;13;5087;981;2284;913;2.7413;123100;INLAND
13552;-119.03;36.08;19;2471;431;1040;426;3.25;80600;INLAND
13553;-118.18;34.02;43;887;219;965;217;2.625;133900;<1H OCEAN
13554;-117.3;34.13;52;1859;395;968;333;1.2034;79500;INLAND
13555;-122.27;37.51;39;3996;793;1744;761;4.5075;364900;NEAR OCEAN
13556;-118.42;34.2;34;161;48;66;33;1;187500;<1H OCEAN
13557;-118.04;33.75;16;3757;650;1291;614;5.2001;235600;<1H OCEAN
13558;-122.19;37.76;52;2024;391;1030;350;2.4659;94700;NEAR BAY
13559;-117.27;33.21;5;5764;996;3161;1012;4.4531;177500;<1H OCEAN
13560;-117.96;33.94;31;2397;518;1407;476;2.6641;185200;<1H OCEAN
13561;-121.9;37.3;39;3627;666;1531;635;4.537;345900;<1H OCEAN
13562;-122.26;37.77;52;1704;371;663;340;4.226;275000;NEAR BAY
13563;-118.2;34.12;41;1908;503;1557;453;2.9194;162000;<1H OCEAN
13564;-118.04;34.05;34;1058;230;1043;229;3.0536;137500;<1H OCEAN
13565;-121.95;37.52;33;3994;764;2721;763;5.2308;196900;<1H OCEAN
13566;-117.77;33.7;3;3636;749;1486;696;5.5464;207500;<1H OCEAN
13567;-118.36;34.1;52;1096;247;423;230;3.0179;500001;<1H OCEAN
13568;-118.56;34.06;24;2332;349;761;325;7.3031;500001;<1H OCEAN
13569;-116.9;33.22;11;4132;773;2012;703;3.1906;234500;<1H OCEAN
13570;-117.76;33.54;28;2250;329;826;323;6.9257;466400;<1H OCEAN
13571;-121.36;38.55;33;1191;198;554;191;2.8021;118800;INLAND
13572;-120.67;35.3;32;4202;986;2309;956;2.2165;231700;NEAR OCEAN
13573;-117.2;32.79;29;1213;536.9621513;654;246;4.5987;255600;NEAR OCEAN
13574;-122.04;37.99;36;2765;495;1478;441;4.125;136200;NEAR BAY
13575;-118.28;34.76;19;3430;601;1817;571;4.7875;163600;INLAND
13576;-122.42;40.6;5;2614;433;1275;411;3.4464;122900;INLAND
13577;-117.18;34.07;14;1258;245;752;264;3.3924;97400;INLAND
13578;-118.29;34.11;24;3696;1125;1685;1031;2.3789;266700;<1H OCEAN
13579;-124.16;40.95;20;1075;214;529;196;3.1406;96000;NEAR OCEAN
13580;-116.42;33.79;12;7095;1260;1179;570;4.9444;285000;INLAND
13581;-122.62;38.94;14;1731;400;638;282;2.3179;57500;INLAND
13582;-122.69;38.34;23;2846;516;1526;492;3.733;163500;<1H OCEAN
13583;-122.29;38;16;4986;1081;2805;1016;4.025;173200;NEAR BAY
13584;-118.17;34.12;35;2568;672;1696;605;2.9154;169200;<1H OCEAN
13585;-121.9;37.29;36;1389;225;623;223;6.6331;283300;<1H OCEAN
13586;-118.33;34.17;44;1934;375;750;365;2.473;251800;<1H OCEAN
13587;-121.94;37.34;41;2151;473;1092;469;3.7321;250000;<1H OCEAN
13588;-121.97;37.44;17;127;28;219;22;4.5179;112500;<1H OCEAN
13589;-120.44;37.28;12;2855;598;1658;586;2.3929;81100;INLAND
13590;-122.53;37.97;52;205;119;228;132;1.9063;200000;NEAR BAY
13591;-121.84;37.32;14;5762;1538;3979;1389;3.6953;192600;<1H OCEAN
13592;-122.27;38.32;31;1267;319;545;297;1.9946;206800;NEAR BAY
13593;-122.08;37.72;32;2476;368;1048;367;5.6194;274700;NEAR BAY
13594;-117.24;32.71;32;4164;701;1277;607;6.6661;500001;NEAR OCEAN
13595;-122.71;38.46;42;1574;376;844;369;2.314;169400;<1H OCEAN
13596;-118.97;35.39;38;2121;433;1547;441;2.774;59500;INLAND
13597;-121.92;37.33;52;2125;382;930;387;5.2831;299500;<1H OCEAN
13598;-117.24;32.79;18;2539;616;964;526;3.4306;275000;NEAR OCEAN
13599;-117.22;34.26;16;8020;1432;1749;540;4.9716;162500;INLAND
13600;-118.08;33.93;33;2263;511;1626;457;3.5556;172800;<1H OCEAN
13601;-118.28;34.05;44;968;384;1805;375;1.4801;212500;<1H OCEAN
13602;-118.32;34.2;36;759;136;372;135;4.9886;328900;<1H OCEAN
13603;-117.79;33.56;36;2057;329;658;309;7.866;500001;<1H OCEAN
13604;-118.35;34.04;49;1104;266;668;297;3.0856;151600;<1H OCEAN
13605;-122.01;37.38;32;726;204;538;203;4.505;230400;<1H OCEAN
13606;-116.92;32.84;16;4675;834;2188;817;4.6674;178000;<1H OCEAN
13607;-117.41;33.95;37;1586;283;675;305;2.9583;132100;INLAND
13608;-118.33;33.96;42;2084;517;1062;451;2.0057;198200;<1H OCEAN
13609;-117.18;32.69;52;1837;313;668;300;5.1009;500001;NEAR OCEAN
